feature	partner	which_match	model_id	feature_match	feature_match_1	feature_match_2	feature_match_3	feature_match_4	evidence	cancerhotspots_bin	cancerhotspots3D_bin	cgc_bin	cosmic_bin	gsea_pathways_bin	gsea_modules_bin
HOXB-AS3	PCGF2	HOXB-AS3	SIDM01002	0	0	0	0	0		0	0	0	0	0	0
DEPDC1B	HSD17B12	HSD17B12	SIDM01002	0	0	0	0	0		0	0	0	1	0	1
ARFGEF2	KRT222	KRT222	SIDM01002	0	0	0	0	0		0	0	0	1	0	1
LINC01499	ORAOV1	LINC01499	SIDM01002	0	0	0	0	0		0	0	0	0	0	0
INTS4	NUP160	NUP160	SIDM01002	0	0	0	0	0		0	0	0	1	0	0
PDZK1IP1	TESK2	PDZK1IP1	SIDM01002	0	0	0	0	0		0	0	0	1	0	1
SGCA	WIPF2	SGCA	SIDM01002	0	0	0	0	0		0	0	0	1	0	1
MOB3B	TEK	TEK	SIDM01002	0	0	0	0	0		0	0	0	0	0	0
MATN2	TMEM74	TMEM74	SIDM01002	0	0	0	0	0		0	0	0	1	0	0
HELZ2	XPOT	XPOT	SIDM01002	0	0	0	0	0		0	0	0	0	0	0
ERBB4	IKZF2	ERBB4	SIDM01003	0	0	0	0	0		1	0	1	1	1	1
KCTD1	PCAT18	KCTD1	SIDM01003	0	0	0	0	0		0	0	0	1	0	0
LMO3	ZNF277	LMO3	SIDM01003	0	0	0	0	0		0	0	0	1	0	1
NCOA6	SPDEF	SPDEF	SIDM01003	0	0	0	0	0		0	0	0	1	0	0
NDEL1	PFAS	PFAS	SIDM01004	0	0	0	0	0		0	0	0	1	0	1
CHP1	FAM189A1	FAM189A1	SIDM01005	0	0	0	0	0		0	0	0	0	0	0
IGLC3	IGLV4-60	IGLC3	SIDM01006	0	0	0	0	0		0	0	0	0	1	0
JCHAIN	TXNDC5	JCHAIN	SIDM01006	0	0	0	0	0		0	0	0	0	0	0
JCHAIN	NAP1L1	NAP1L1	SIDM01006	0	0	0	0	0		0	0	0	0	0	0
PACS2	SMARCC1	PACS2	SIDM01006	0	0	0	0	0		0	0	0	1	0	1
JCHAIN	SND1	SND1	SIDM01006	0	0	0	0	0		0	0	0	0	0	0
JCHAIN	UBB	UBB	SIDM01006	0	0	0	0	0		0	0	0	0	0	0
ANKHD1	CYSTM1	CYSTM1	SIDM01007	0	0	0	0	0		0	0	0	1	0	0
FOXO4	KMT2A	FOXO4	SIDM01007	0	0	0	0	0		0	0	1	1	0	1
KCTD1	PCAT18	KCTD1	SIDM01007	0	0	0	0	0		0	0	0	1	0	0
KLHL20	MAP3K1	KLHL20	SIDM01007	0	0	0	0	0		0	0	0	1	0	1
LSS	MCM3AP	MCM3AP	SIDM01007	0	0	0	0	0		0	0	0	1	0	1
MND1	TMEM131L	MND1	SIDM01007	0	0	0	0	0		0	0	0	1	0	0
EVL	YY1	YY1	SIDM01007	0	0	0	0	0		0	0	0	1	0	0
CCSER1	ZNF827	CCSER1	SIDM01008	0	0	0	0	0		0	0	0	0	0	0
FAT4	SEC24D	FAT4	SIDM01008	0	0	0	0	0		0	0	1	1	0	0
G3BP2	HPSE2	HPSE2	SIDM01008	0	0	0	0	0		0	0	0	1	0	1
ASPH	RPRD2	ASPH	SIDM01009	0	0	0	0	0		0	0	0	1	0	1
CYP3A7	PTPRN2	CYP3A7	SIDM01009	0	0	0	0	0		0	0	0	1	0	1
EML5	FOXN3	FOXN3	SIDM01009	0	0	0	0	0		0	0	0	1	0	0
ME2	TXNL4A	ME2	SIDM01009	0	0	0	0	0		0	0	0	1	0	1
BCAN	FLG-AS1	BCAN	SIDM01010	0	0	0	0	0		0	0	0	1	0	1
ARPC1B	KPNA7	KPNA7	SIDM01010	0	0	0	0	0		0	0	0	1	1	1
LIX1L	MSRB2	MSRB2	SIDM01010	0	0	0	0	0		0	0	0	1	0	0
NEBL	PIP4K2A	NEBL	SIDM01010	0	0	0	0	0		0	1	0	1	0	1
CDC42BPG	MAP4K2	CDC42BPG	SIDM01011	0	0	0	0	0		0	0	0	1	0	0
EMP2	TXNDC11	EMP2	SIDM01011	0	0	0	0	0		0	0	0	1	0	1
MIR646HG	NCOA3	MIR646HG	SIDM01011	0	0	0	0	0		0	0	0	0	0	0
CLEC16A	SNN	SNN	SIDM01011	0	0	0	0	0		0	0	0	1	0	0
DNAH11	UMAD1	DNAH11	SIDM01012	0	0	0	0	0		0	0	0	1	0	1
DNAH11	PHF14	PHF14	SIDM01012	0	0	0	0	0		0	0	0	1	0	1
CAMSAP2	HACD3	HACD3	SIDM01013	0	0	0	0	0		0	0	0	1	0	1
FAF1	MAML3	FAF1	SIDM01015	0	0	0	0	0		0	0	0	1	0	1
FXYD5	MBOAT7	FXYD5	SIDM01016	0	0	0	0	0		0	0	0	1	0	0
KCTD1	PCAT18	KCTD1	SIDM01016	0	0	0	0	0		0	0	0	1	0	0
ACTR10	KIAA0586	KIAA0586	SIDM01016	0	0	0	0	0		0	0	0	1	0	0
SCAF4	TIAM1	TIAM1	SIDM01016	0	0	0	0	0		0	0	0	1	0	0
BCL6	POU2AF1	BCL6	SIDM01017	0	0	0	0	0		1	0	1	1	0	1
CCDC162P	CDC40	CCDC162P	SIDM01017	0	0	0	0	0		0	0	0	0	0	0
ABCC5	PARL	ABCC5	SIDM01018	0	0	0	0	0		0	0	0	1	0	1
ADAM12	HERC1	ADAM12	SIDM01018	0	0	0	0	0		0	0	0	1	0	1
AGBL2	MTCH2	AGBL2	SIDM01018	0	0	0	0	0		0	0	0	1	0	0
ASCC3	TCP11L1	ASCC3	SIDM01018	0	0	0	0	0		0	0	0	1	0	0
C15orf65	CIITA	C15orf65	SIDM01018	0	0	0	0	0		0	0	1	0	0	0
BCL2L13	CECR2	CECR2	SIDM01018	0	0	0	0	0		0	0	0	1	0	1
CFDP1	GSE1	CFDP1	SIDM01018	0	0	0	0	0		0	0	0	1	0	1
CYB5B	NFAT5	CYB5B	SIDM01018	0	0	0	0	0		0	0	0	1	0	1
DKK4	IKBKB	DKK4	SIDM01018	0	0	0	0	0		0	0	0	1	0	1
ECM2	IARS	ECM2	SIDM01018	0	0	0	0	0		0	0	0	1	0	1
FAM193B	LMAN2	FAM193B	SIDM01018	0	0	0	0	0		0	0	0	1	0	0
DDB1	FBXL13	FBXL13	SIDM01018	0	0	0	0	0		0	0	0	1	0	0
FAM222B	FLOT2	FLOT2	SIDM01018	0	0	0	0	0		0	0	0	0	0	0
GPT2	ZNRF1	GPT2	SIDM01018	0	0	0	0	0		0	1	0	1	0	0
GRM1	UTRN	GRM1	SIDM01018	0	0	0	0	0		0	1	0	1	0	1
IARS	SPTLC1	IARS	SIDM01018	0	0	0	0	0		0	0	0	1	0	1
BBS12	IL21-AS1	IL21-AS1	SIDM01018	0	0	0	0	0		0	0	0	1	0	0
MBOAT2	THADA	MBOAT2	SIDM01018	0	0	0	0	0		0	0	0	1	0	0
MGMT	PRRC2B	MGMT	SIDM01018	0	0	0	0	0		0	0	1	1	0	1
MTHFD1L	PLEKHG1	MTHFD1L	SIDM01018	0	0	0	0	0		0	0	0	1	0	1
NECTIN3-AS1	SLC41A3	NECTIN3-AS1	SIDM01018	0	0	0	0	0		0	0	0	0	0	0
PDCD1LG2	RIC1	PDCD1LG2	SIDM01018	0	0	0	0	0		0	0	1	1	0	0
LY75	RBMS1	RBMS1	SIDM01018	0	0	0	0	0		0	0	0	1	0	1
DBF4	RUNDC3B	RUNDC3B	SIDM01018	0	0	0	0	0		0	0	0	1	1	1
AFF1	SBNO2	SBNO2	SIDM01018	0	0	0	0	0		0	0	1	1	0	0
SNRPD3	SPECC1L-ADORA2A	SPECC1L-ADORA2A	SIDM01018	0	0	0	0	0		0	1	0	1	0	1
FAM208B	STX18-AS1	STX18-AS1	SIDM01018	0	0	0	0	0		0	0	0	0	0	0
PRPF6	TPD52L2	TPD52L2	SIDM01018	0	0	0	0	0		0	0	0	1	0	1
PACS1	TSGA10IP	TSGA10IP	SIDM01018	0	0	0	0	0		0	0	0	1	0	0
VAT1L	WWOX	VAT1L	SIDM01018	0	0	0	0	0		0	0	0	1	0	0
ATP8A2P3	USPL1	ATP8A2P3	SIDM01019	0	0	0	0	0		0	0	0	0	0	0
DLEU1	RB1	DLEU1	SIDM01019	0	0	0	0	0		0	0	0	1	0	1
HPS1	HPSE2	HPS1	SIDM01019	0	0	0	0	0		0	0	0	1	0	1
KDM5A	NUP98	KDM5A	SIDM01019	0	0	0	0	0		0	0	1	1	0	1
MACROD2	RBM19	MACROD2	SIDM01019	0	0	0	0	0		0	0	0	1	0	0
RNF6	USPL1	RNF6	SIDM01019	0	0	0	0	0		0	0	0	1	0	0
RCC1	SNX5	SNX5	SIDM01019	0	0	0	0	0		0	0	0	1	0	1
CLIP1	DENND1A	CLIP1	SIDM01020	0	0	0	0	0		0	0	1	1	0	1
DUS2	TANGO6	DUS2	SIDM01020	0	0	0	0	0		0	0	0	0	0	0
CDC27	GPHN	GPHN	SIDM01020	0	0	0	0	0		0	0	0	1	1	1
IFITM9P	IGHG1	IFITM9P	SIDM01020	0	0	0	0	0		0	0	0	0	0	0
INPP5A	JAKMIP3	INPP5A	SIDM01020	0	0	0	0	0		0	0	0	1	0	1
CCAR1	MZF1	MZF1	SIDM01020	0	0	0	0	0		0	0	0	1	0	0
NIPBL	WDR70	WDR70	SIDM01020	0	0	0	0	0		0	0	0	1	0	1
ACIN1	C14orf119	C14orf119	SIDM01023	0	0	0	0	0		0	0	0	1	0	1
KMT2A	MLLT3	MLLT3	SIDM01023	0	0	0	0	0		1	0	1	1	0	0
C9orf3	MIR205HG	C9orf3	SIDM01024	0	0	0	0	0		0	0	0	1	0	0
CBX3	HNRNPA2B1	CBX3	SIDM01024	0	0	0	0	0		0	0	0	1	0	1
CSNK1G1	FAM96A	FAM96A	SIDM01024	0	0	0	0	0		0	1	0	1	0	0
GCM1	ZCCHC11	GCM1	SIDM01024	0	0	0	0	0		0	0	0	1	0	1
LSM12	PAIP1	PAIP1	SIDM01024	0	0	0	0	0		0	0	0	1	0	0
KDM4C	RIC1	RIC1	SIDM01024	0	0	0	0	0		0	0	0	1	0	0
SUCLG2	TRMT10C	SUCLG2	SIDM01024	0	0	0	0	0		0	0	0	1	0	0
ARHGAP21	SVIL	SVIL	SIDM01024	0	0	0	0	0		0	0	0	1	0	0
ARHGEF7	TSC22D1	TSC22D1	SIDM01024	0	0	0	0	0		0	0	0	1	0	0
NFAT5	WWP2	WWP2	SIDM01024	0	0	0	0	0		0	0	0	1	0	1
ARFGEF2	CSE1L	ARFGEF2	SIDM01025	0	0	0	0	0		0	0	0	1	0	1
AKT3	CEP170	CEP170	SIDM01025	0	0	0	0	0		1	0	1	1	1	1
CUX1	GINS3	GINS3	SIDM01025	0	0	0	0	0		0	0	1	1	0	1
HCN1	TUBGCP3	HCN1	SIDM01025	0	0	0	0	0		0	0	0	1	0	0
HHLA2	TAF4	HHLA2	SIDM01025	0	0	0	0	0		0	0	0	1	0	0
INTS1	TNS3	INTS1	SIDM01025	0	0	0	0	0		0	0	0	1	0	1
KRT17P2	PGS1	KRT17P2	SIDM01025	0	0	0	0	0		0	0	0	0	0	0
CDC42EP3	LINC01381	LINC01381	SIDM01025	0	0	0	0	0		0	0	0	1	0	0
HIP1	MIB2	MIB2	SIDM01025	0	0	0	0	0		0	0	1	1	0	1
MYH15	SS18L1	MYH15	SIDM01025	0	0	0	0	0		0	0	0	1	0	0
CCT6A	PSPH	PSPH	SIDM01025	0	0	0	0	0		0	0	0	1	0	1
RPN2	SRC	RPN2	SIDM01025	0	0	0	0	0		0	0	0	1	0	0
MTMR4	SEPT4	SEPT4	SIDM01025	0	0	0	0	0		0	0	0	1	0	0
PITPNA	SLC43A2	SLC43A2	SIDM01025	0	0	0	0	0		0	0	0	1	0	1
SH3PXD2A	STN1	STN1	SIDM01025	0	0	0	0	0		0	0	0	1	0	0
CABIN1	VSTM2A	VSTM2A	SIDM01025	0	0	0	0	0		0	0	0	1	0	1
AKR1C3	AKR1C8P	AKR1C8P	SIDM01026	0	0	0	0	0		0	0	0	1	0	1
ELP1	MRRF	ELP1	SIDM01026	0	0	0	0	0		0	0	0	0	0	0
GRIN2D	GRWD1	GRIN2D	SIDM01026	0	0	0	0	0		0	0	0	1	0	0
DPP8	HACD3	HACD3	SIDM01026	0	0	0	0	0		0	0	0	1	0	0
LINC01016	ZC3H11A	LINC01016	SIDM01026	0	0	0	0	0		0	0	0	0	0	0
GLI3	MRPL48	MRPL48	SIDM01026	0	0	0	0	0		0	0	0	1	1	1
GAS5	PAX9	GAS5	SIDM01027	0	0	0	0	0		0	0	0	0	0	1
IQCH	SMAD3	IQCH	SIDM01027	0	0	0	0	0		0	0	0	1	0	1
ITGB1	NRP1	ITGB1	SIDM01027	0	0	0	0	0		0	1	0	1	1	1
KRT86	PXN	KRT86	SIDM01027	0	0	0	0	0		0	0	0	1	0	1
ME1	MYO6	ME1	SIDM01027	0	0	0	0	0		0	0	0	1	0	1
MYLK3	VPS35	MYLK3	SIDM01027	0	0	0	0	0		0	0	0	1	0	0
ABCC1	NFATC2IP	NFATC2IP	SIDM01027	0	0	0	0	0		0	0	0	1	0	1
PALM	POLRMT	PALM	SIDM01027	0	0	0	0	0		0	0	0	1	0	1
DLGAP1	PPP4R1	PPP4R1	SIDM01027	0	0	0	0	0		0	0	0	1	0	1
MYO10	RETREG1	RETREG1	SIDM01027	0	0	0	0	0		0	1	0	1	0	1
PIP5K1A	SCNM1	SCNM1	SIDM01027	0	0	0	0	0		0	0	0	1	0	1
SRR	VPS53	SRR	SIDM01027	0	0	0	0	0		0	0	0	1	0	0
ACAP2	XXYLT1	XXYLT1	SIDM01027	0	0	0	0	0		0	0	0	1	0	1
BIRC2	DYNC2H1	BIRC2	SIDM01028	0	0	0	0	0		0	0	0	1	1	1
CA8	RBL1	CA8	SIDM01028	0	0	0	0	0		0	0	0	1	0	1
CARD17	SHANK2	CARD17	SIDM01028	0	0	0	0	0		0	0	0	1	0	0
CDK17	NTN4	CDK17	SIDM01028	0	0	0	0	0		0	0	0	1	0	0
COMMD4	FBXO22	COMMD4	SIDM01028	0	0	0	0	0		0	0	0	1	0	1
CPT1A	GSTP1	CPT1A	SIDM01028	0	0	0	0	0		0	0	0	1	0	1
CUL5	DNAL1	DNAL1	SIDM01028	0	0	0	0	0		0	1	0	1	0	0
DNER	GIGYF2	DNER	SIDM01028	0	0	0	0	0		0	0	0	1	0	1
ATM	DPP3	DPP3	SIDM01028	0	0	0	0	0		1	0	1	1	1	1
DYNC2H1	UVRAG	DYNC2H1	SIDM01028	0	0	0	0	0		0	0	0	1	0	1
EYS	UBE2M	EYS	SIDM01028	0	0	0	0	0		0	0	0	1	0	0
FGF3	SHANK2	FGF3	SIDM01028	0	0	0	0	0		0	0	0	1	1	0
C6orf48	MSH5	MSH5	SIDM01028	0	0	0	0	0		0	0	0	1	0	0
PELI3	UVRAG	PELI3	SIDM01028	0	0	0	0	0		0	0	0	1	0	0
NLK	PRIM2	PRIM2	SIDM01028	0	0	0	0	0		0	0	0	1	0	0
GLCE	PTPN9	PTPN9	SIDM01028	0	0	0	0	0		0	0	0	1	0	0
ACTR2	RAB1A	RAB1A	SIDM01028	0	0	0	0	0		0	0	0	1	1	1
KMT5B	SHANK2	SHANK2	SIDM01028	0	0	0	0	0		0	0	0	0	0	0
CDK5RAP2	STOM	STOM	SIDM01028	0	0	0	0	0		0	0	0	1	0	0
SULF2	ZMYND8	SULF2	SIDM01028	0	0	0	0	0		0	0	0	1	0	0
RNF170	THBD	THBD	SIDM01028	0	0	0	0	0		0	0	0	1	0	0
OSBPL1A	ULK4	ULK4	SIDM01028	0	0	0	0	0		0	0	0	1	0	0
TRIM29	UVRAG	UVRAG	SIDM01028	0	0	0	0	0		0	0	0	1	0	1
GDPD5	WNT11	WNT11	SIDM01028	0	0	0	0	0		0	0	0	1	0	1
AGO2	PTK2	AGO2	SIDM01029	0	0	0	0	0		0	0	0	0	0	0
ARHGAP21	ARMC4	ARMC4	SIDM01029	0	0	0	0	0		0	0	0	1	0	0
ASAP1	FAM49B	ASAP1	SIDM01029	0	0	0	0	0		0	0	0	1	0	0
ASIP	PWP2	ASIP	SIDM01029	0	0	0	0	0		0	0	0	1	0	1
APOLD1	CREBL2	CREBL2	SIDM01029	0	0	0	0	0		0	0	0	1	0	1
DNAH14	EDEM2	DNAH14	SIDM01029	0	0	0	0	0		0	0	0	1	0	0
FA2H	GLG1	FA2H	SIDM01029	0	0	0	0	0		0	0	0	1	0	1
FHOD3	GALNT1	GALNT1	SIDM01029	0	0	0	0	0		0	0	0	1	0	0
HGSNAT	HOOK3	HOOK3	SIDM01029	0	0	0	0	0		0	0	0	1	0	0
INSL4	RCL1	INSL4	SIDM01029	0	0	0	0	0		0	0	0	1	0	1
INTS14	SMPD4P1	INTS14	SIDM01029	0	0	0	0	0		0	0	0	0	0	0
OVOL1	PACS1	OVOL1	SIDM01029	0	0	0	0	0		0	0	0	1	0	1
MAN2C1	SIN3A	SIN3A	SIDM01029	0	0	0	0	0		0	0	0	1	0	1
INPP4A	TRIP13	TRIP13	SIDM01029	0	0	0	0	0		0	1	0	1	0	1
DNAJB6	UBE3C	UBE3C	SIDM01029	0	0	0	0	0		0	0	0	1	0	0
DHX9	EP300	EP300	SIDM01030	0	0	0	0	0		0	0	0	1	0	1
KPNA7	SMURF1	KPNA7	SIDM01030	0	0	0	0	0		0	0	0	1	0	0
LRRC37B	SMURF2P1	LRRC37B	SIDM01030	0	0	0	0	0		0	0	0	1	0	0
ABR	NXN	NXN	SIDM01030	0	0	0	0	0		0	0	0	1	0	0
MCM4	PRKDC	PRKDC	SIDM01030	0	0	0	0	0		0	0	0	1	1	1
ABCB9	ERP29	ERP29	SIDM01031	0	0	0	0	0		0	0	0	1	0	1
HM13	SLC25A13	SLC25A13	SIDM01031	0	0	0	0	0		0	0	0	1	0	0
SLC35A1	TSHZ2	SLC35A1	SIDM01031	0	0	0	0	0		0	0	0	1	0	0
PDE8A	SND1	SND1	SIDM01031	0	0	0	0	0		0	0	0	1	0	1
ATP13A4	MB21D2	ATP13A4	SIDM01032	0	0	0	0	0		0	0	0	1	0	0
CDC20B	MIER3	CDC20B	SIDM01032	0	0	0	0	0		0	0	0	1	0	0
CLDN1	MKL1	CLDN1	SIDM01032	0	0	0	0	0		0	0	0	1	0	1
DAPK1	PUS7L	DAPK1	SIDM01032	0	0	0	0	0		0	0	0	1	1	1
EP300	XPNPEP3	EP300	SIDM01032	0	0	0	0	0		1	1	1	1	1	1
ERP29	HCG17	ERP29	SIDM01032	0	0	0	0	0		0	0	0	1	0	1
ERP29	HCG18	ERP29	SIDM01032	0	0	0	0	0		0	0	0	1	0	1
PRDX1	TESK2	PRDX1	SIDM01032	0	0	0	0	0		0	0	0	1	0	1
TRIM54	WDR43	TRIM54	SIDM01032	0	0	0	0	0		0	0	0	1	0	0
PVT1	ZNF706	ZNF706	SIDM01032	0	0	0	0	0		0	0	0	0	0	0
ABCA13	LINC-PINT	ABCA13	SIDM01033	0	0	0	0	0		0	0	0	1	0	0
COLEC12	RASSF3	COLEC12	SIDM01033	0	0	0	0	0		0	0	0	1	0	1
LAMC1	LAMC2	LAMC1	SIDM01033	0	0	0	0	0		0	0	0	1	1	0
MS4A12	SMCO4	MS4A12	SIDM01033	0	0	0	0	0		0	0	0	1	0	0
RASSF3	THOC1	RASSF3	SIDM01033	0	0	0	0	0		0	0	0	1	0	0
KMT2A	MLLT1	KMT2A	SIDM01034	0	0	0	0	0		1	0	1	1	0	0
CACNA1D	IL17RB	CACNA1D	SIDM01036	0	0	0	0	0		0	0	1	1	0	0
DAPK2	HERC1	DAPK2	SIDM01036	0	0	0	0	0		0	0	0	1	1	1
DAZL	RFTN1	DAZL	SIDM01036	0	0	0	0	0		0	0	0	1	0	0
EFTUD2	MAP3K14	MAP3K14	SIDM01036	0	0	0	0	0		0	0	0	1	0	1
MCM3	SIK2	MCM3	SIDM01036	0	0	0	0	0		0	0	0	1	1	1
MPI	SCAMP2	MPI	SIDM01036	0	0	0	0	0		0	0	0	1	0	1
FCHSD2	NCF2	NCF2	SIDM01036	0	0	0	0	0		0	0	0	1	0	0
NCOA3	PRKD2	PRKD2	SIDM01036	0	0	0	0	0		1	0	0	1	1	1
CDC6	RAPGEFL1	RAPGEFL1	SIDM01036	0	0	0	0	0		0	0	0	1	1	1
PPP3CA	TBCK	TBCK	SIDM01036	0	0	0	0	0		0	1	0	1	0	1
CEP83	TMCC3	TMCC3	SIDM01036	0	0	0	0	0		0	0	0	0	0	0
MTMR9	UNC5D	UNC5D	SIDM01036	0	0	0	0	0		0	0	0	1	0	1
ANP32B	NANS	ANP32B	SIDM01037	0	0	0	0	0		0	0	0	1	0	0
AOX1	TET3	AOX1	SIDM01037	0	0	0	0	0		0	0	0	1	0	1
BATF	FLVCR2	BATF	SIDM01037	0	0	0	0	0		0	0	0	1	0	1
CBFA2T3	PIEZO1	CBFA2T3	SIDM01037	0	0	0	0	0		0	0	1	1	0	0
CYTOR	TBC1D8	CYTOR	SIDM01037	0	0	0	0	0		0	0	0	0	0	0
DDHD2	USF3	DDHD2	SIDM01037	0	0	0	0	0		0	0	0	1	0	1
FGGY	GBP2	FGGY	SIDM01037	0	0	0	0	0		0	0	0	1	0	0
GPC5	VPS53	GPC5	SIDM01037	0	0	0	0	0		0	0	1	1	0	1
GTF2B	TESK2	GTF2B	SIDM01037	0	0	0	0	0		0	0	0	1	0	1
ITFG1	NETO2	ITFG1	SIDM01037	0	0	0	0	0		0	1	0	1	0	0
IVD	KNSTRN	KNSTRN	SIDM01037	0	0	0	0	0		0	0	0	1	0	1
C9	LINC00604	LINC00604	SIDM01037	0	0	0	0	0		0	0	0	1	0	1
CAMSAP2	LINC01222	LINC01222	SIDM01037	0	0	0	0	0		0	0	0	1	0	1
MROH7-TTC4	TTC4	MROH7-TTC4	SIDM01037	0	0	0	0	0		0	0	0	0	0	0
GTF2B	MUTYH	MUTYH	SIDM01037	0	0	0	0	0		0	0	0	1	0	1
PRIM2	ZMYM2	PRIM2	SIDM01037	0	0	0	0	0		0	0	0	1	0	1
RPN2	SRC	RPN2	SIDM01037	0	0	0	0	0		0	0	0	1	0	0
FLNB	SLMAP	SLMAP	SIDM01037	0	0	0	0	0		0	1	0	1	0	1
SMIM4	STAB1	STAB1	SIDM01037	0	0	0	0	0		0	0	0	0	0	0
BTBD10	TERT	TERT	SIDM01037	0	0	0	0	0		0	0	0	1	0	0
ATP13A3	TMEM44	TMEM44	SIDM01037	0	0	0	0	0		0	0	0	1	0	1
INPP5D	STK25	INPP5D	SIDM01038	0	0	0	0	0		0	0	0	1	0	1
CBFA2T3	MVD	MVD	SIDM01038	0	0	0	0	0		0	0	1	1	0	0
CS	TPH2	TPH2	SIDM01038	0	0	0	0	0		0	0	0	1	0	0
ADAMTS20	STK38L	ADAMTS20	SIDM01039	0	0	0	0	0		0	0	0	1	0	0
ANKFN1	ARID3A	ANKFN1	SIDM01039	0	0	0	0	0		0	0	0	1	0	0
ANKRD11	SPG7	ANKRD11	SIDM01039	0	0	0	0	0		1	0	0	1	0	1
ARHGAP26	HAVCR1	ARHGAP26	SIDM01039	0	0	0	0	0		0	0	1	1	0	1
ATP6AP1	FLNA	ATP6AP1	SIDM01039	0	0	0	0	0		0	0	0	1	0	1
CCDC141	SESTD1	CCDC141	SIDM01039	0	0	0	0	0		0	0	0	1	0	0
DDX10	EXPH5	DDX10	SIDM01039	0	0	0	0	0		0	0	1	1	0	1
EXOC3L2	ZNF83	EXOC3L2	SIDM01039	0	0	0	0	0		0	0	0	1	0	0
DAB2IP	GGTA1P	GGTA1P	SIDM01039	0	0	0	0	0		0	0	0	1	0	0
LEMD1	RBBP5	LEMD1	SIDM01039	0	0	0	0	0		0	0	0	1	0	0
FRS2	LYZ	LYZ	SIDM01039	0	0	0	0	0		0	0	0	1	0	0
BAD	MACROD1	MACROD1	SIDM01039	0	0	0	0	0		0	0	0	1	1	0
IQCH-AS1	MAP2K5	MAP2K5	SIDM01039	0	0	0	0	0		0	0	0	0	0	0
MKRN6P	TEAD3	MKRN6P	SIDM01039	0	0	0	0	0		0	0	0	0	0	0
PAWR	PPP1R12A	PAWR	SIDM01039	0	0	0	0	0		0	0	0	1	0	1
ECD	PLA2G12B	PLA2G12B	SIDM01039	0	0	0	0	0		0	0	0	1	0	1
PLAC8	PPM1K	PLAC8	SIDM01039	0	0	0	0	0		0	0	0	1	0	1
PYM1	SARNP	PYM1	SIDM01039	0	0	0	0	0		0	0	0	0	0	0
DAB2IP	RALGPS1	RALGPS1	SIDM01039	0	0	0	0	0		0	0	0	1	0	0
SCAPER	TBC1D2B	SCAPER	SIDM01039	0	0	0	0	0		0	0	0	1	0	1
PRKAR2A	TCAIM	TCAIM	SIDM01039	0	0	0	0	0		0	0	0	1	1	1
DZIP1L	TFDP2	TFDP2	SIDM01039	0	0	0	0	0		0	0	0	1	0	0
DMXL1	TNFAIP8	TNFAIP8	SIDM01039	0	0	0	0	0		0	0	0	1	0	1
NCOR2	UBC	UBC	SIDM01039	0	0	0	0	0		0	0	1	1	0	0
R3HDM1	UBXN4	UBXN4	SIDM01039	0	0	0	0	0		0	0	0	1	0	1
SMARCC1	ZPLD1	ZPLD1	SIDM01039	0	0	0	0	0		0	0	0	1	0	1
BMT2	DOCK4	BMT2	SIDM01040	0	0	0	0	0		0	0	0	0	0	0
CLSTN1	RERE	CLSTN1	SIDM01040	0	0	0	0	0		0	0	0	1	0	1
CMTM8	FBXL2	CMTM8	SIDM01040	0	0	0	0	0		0	0	0	1	0	0
CDK5RAP1	DOCK3	DOCK3	SIDM01040	0	0	0	0	0		0	0	0	1	0	0
DTNB	HADHA	HADHA	SIDM01040	0	0	0	0	0		0	0	0	1	0	1
MIR924HG	PLEC	MIR924HG	SIDM01040	0	0	0	0	0		0	0	0	0	0	0
GGA3	MUC20	MUC20	SIDM01040	0	0	0	0	0		0	0	0	1	0	0
DYNC2H1	NADSYN1	NADSYN1	SIDM01040	0	0	0	0	0		0	0	0	1	0	1
OCM	TECPR1	OCM	SIDM01040	0	0	0	0	0		0	0	0	1	0	0
OCM2	TECPR1	OCM2	SIDM01040	0	0	0	0	0		0	0	0	1	0	0
RILPL2	SLC13A3	RILPL2	SIDM01040	0	0	0	0	0		0	0	0	1	0	0
HMGCR	RIMS2	RIMS2	SIDM01040	0	0	0	0	0		0	0	0	1	0	1
SYNE1	VPS33A	SYNE1	SIDM01040	0	0	0	0	0		0	0	0	1	0	1
TLN2	TPM1	TLN2	SIDM01040	0	0	0	0	0		0	0	0	1	0	0
MATR3	UBE2D2	UBE2D2	SIDM01040	0	0	0	0	0		0	0	0	1	0	0
CLIC5	SUPT3H	CLIC5	SIDM01041	0	0	0	0	0		0	0	0	1	0	0
DLGAP4	TGIF2	DLGAP4	SIDM01041	0	0	0	0	0		0	0	0	1	0	1
MSL2	STAG1	MSL2	SIDM01041	0	0	0	0	0		0	0	0	1	0	0
ANKRD27	NUDT19	NUDT19	SIDM01041	0	0	0	0	0		0	0	0	1	0	1
PGM1	ROR1	PGM1	SIDM01041	0	0	0	0	0		0	0	0	1	0	0
PXK	SLMAP	PXK	SIDM01041	0	0	0	0	0		0	0	0	1	0	0
NCOR2	UBC	UBC	SIDM01041	0	0	0	0	0		0	0	1	1	0	0
POC1A	WDR82	WDR82	SIDM01041	0	0	0	0	0		0	0	0	1	0	0
ADGRD1	STX2	ADGRD1	SIDM01042	0	0	0	0	0		0	0	0	0	0	0
CAP1	ZMPSTE24	CAP1	SIDM01042	0	0	0	0	0		0	0	0	1	0	1
EDARADD	GPR137B	EDARADD	SIDM01042	0	0	0	0	0		0	0	0	1	0	1
